# bee_detection_data v_1_1_3
20161010T152259Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20161010T152300Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20161010T152301Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20161010T173819Z,870020100200104300000541,083CE2801130200029E61791,1530U2131,Edison-fzed437d00bnc501
20161010T173820Z,870020100200104300000541,083CE2801130200029E61791,1530U2131,Edison-fzed437d00bnc501
20161010T174008Z,870020100200104300000541,083CE2801130200029E61791,1530U2131,Edison-fzed437d00bnc501
20161010T201352Z,870020100200104300000530,668AE2801130200029E916FB,1530U2131,Edison-fzed437d00bnc501
20161010T231401Z,870020100200104300000537,166DE28011302000218417DD,1530U2131,Edison-fzed437d00bnc501
20161010T233210Z,870020100200104300000533,56E9E28011302000214817A3,1530U2131,Edison-fzed437d00bnc501
20161010T233357Z,870020100200104300000533,56E9E28011302000214817A3,1530U2131,Edison-fzed437d00bnc501
