# bee_detection_data v_1_1_3
20160909T163853Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T163854Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T163945Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T163946Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T163947Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T163948Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T163949Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T163950Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T193224Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T193250Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T194444Z,870030100400104300000183,E28011302000247E93B501FB,1530U2128,Edison-FZED437D00BN9501
20160909T194700Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T194701Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T194702Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T194704Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T194707Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T194709Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T194751Z,870030100400104300000113,E280113020002590948B01FB,1530U2128,Edison-FZED437D00BN9501
20160909T195404Z,870030100400104300000107,E28011302000207C931C01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200533Z,870030100400104300000106,E2801130200025F393FF01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200534Z,870030100400104300000106,E2801130200025F393FF01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200548Z,870030100400104300000106,E2801130200025F393FF01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200605Z,870030100400104300000143,E2801130200028DF93CC01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200607Z,870030100400104300000143,E2801130200028DF93CC01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200609Z,870030100400104300000143,E2801130200028DF93CC01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200613Z,870030100400104300000143,E2801130200028DF93CC01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200615Z,870030100400104300000143,E2801130200028DF93CC01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200616Z,870030100400104300000143,E2801130200028DF93CC01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200617Z,870030100400104300000143,E2801130200028DF93CC01FB,1530U2128,Edison-FZED437D00BN9501
20160909T200641Z,FFFFFFFFFFFFFFFFFFFFFFFF,E28011302000218E171601EA,1530U2128,Edison-FZED437D00BN9501
20160909T202037Z,870030100300104300000182,E28011302000216394AF01FB,1530U2128,Edison-FZED437D00BN9501
20160909T202038Z,870030100300104300000182,E28011302000216394AF01FB,1530U2128,Edison-FZED437D00BN9501
20160909T202039Z,870030100300104300000182,E28011302000216394AF01FB,1530U2128,Edison-FZED437D00BN9501
20160909T202041Z,870030100300104300000182,E28011302000216394AF01FB,1530U2128,Edison-FZED437D00BN9501
