# bee_detection_data v_1_1_3
20160708T151252Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T151254Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T151338Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T151339Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T151341Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T151945Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T153435Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T153436Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T161055Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T161056Z,FFFFFFFFFFFFFFFFFFFFFFFF,CE8CE28011302000205F17DE,1530U2131,Edison-fzed437d00bnc501
20160708T161156Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T161204Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T161233Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T161234Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T161611Z,870020100200104300000083,0EC7E28011302000203917DC,1530U2131,Edison-fzed437d00bnc501
20160708T161729Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T161730Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T161751Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T164438Z,870020100200104300000077,A15CE2801130200025EF1777,1530U2131,Edison-fzed437d00bnc501
20160708T165557Z,870020100200104300000077,A15CE2801130200025EF1777,1530U2131,Edison-fzed437d00bnc501
20160708T181943Z,870020100100104300000062,2BBDE2801130200025071777,1530U2131,Edison-fzed437d00bnc501
20160708T182144Z,870020100100104300000062,2BBDE2801130200025071777,1530U2131,Edison-fzed437d00bnc501
20160708T224205Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T224208Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T224209Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T224238Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T224239Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
20160708T224328Z,870020100200104300000072,F1F9E28011302000258F172D,1530U2131,Edison-fzed437d00bnc501
